('Total Revenue', '227,583,000', '211,915,000', '198,270,000', '168,088,000', '143,015,000')
         541098 function calls (522232 primitive calls) in 1.950 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 response.py:299(__init__)
       13    0.000    0.000    0.000    0.000 enum.py:451(__members__)
        1    0.000    0.000    0.000    0.000 __init__.py:61(lookup)
        1    0.000    0.000    0.000    0.000 request.py:317(Request)
        1    0.000    0.000    0.000    0.000 client.py:838(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_md5}
        1    0.000    0.000    0.000    0.000 euctwprober.py:1(<module>)
        1    0.000    0.000    0.000    0.000 os.py:44(_get_exports_list)
        3    0.000    0.000    0.000    0.000 pathlib.py:569(_parse_args)
        1    0.000    0.000    0.000    0.000 ssl.py:183(_TLSAlertType)
        1    0.000    0.000    0.000    0.000 threading.py:983(_set_native_id)
        1    0.000    0.000    0.000    0.000 feedparser.py:101(push)
       18    0.000    0.000    0.000    0.000 structures.py:51(__getitem__)
        1    0.000    0.000    0.000    0.000 url.py:52(<listcomp>)
        1    0.000    0.000    0.001    0.001 scanner.py:1(<module>)
       24    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
        3    0.000    0.000    0.000    0.000 url.py:263(_remove_path_dot_segments)
        1    0.000    0.000    0.000    0.000 parser.py:41(parse)
        1    0.000    0.000    0.000    0.000 response.py:506(HTTPResponse)
        1    0.000    0.000    0.000    0.000 response.py:284(BaseHTTPResponse)
        1    0.000    0.000    0.000    0.000 threading.py:622(Barrier)
        4    0.000    0.000    0.000    0.000 cookiejar.py:885(__init__)
       12    0.000    0.000    0.000    0.000 url.py:332(_idna_encode)
        1    0.000    0.000    0.000    0.000 _collections.py:206(HTTPHeaderDict)
        8    0.000    0.000    0.000    0.000 parse.py:208(_hostinfo)
        1    0.000    0.000    0.000    0.000 feedparser.py:53(__init__)
        1    0.000    0.000    0.013    0.013 __init__.py:412(PercentStyle)
        1    0.000    0.000    0.000    0.000 adapters.py:294(build_response)
        1    0.000    0.000    0.001    0.001 _parseaddr.py:1(<module>)
        2    0.000    0.000    0.000    0.000 socket.py:494(_real_close)
        4    0.000    0.000    0.000    0.000 typing.py:1107(__mro_entries__)
        2    0.000    0.000    0.000    0.000 __init__.py:594(register_treebuilders_from)
        1    0.000    0.000    0.000    0.000 iterators.py:1(<module>)
        5    0.000    0.000    0.000    0.000 structures.py:57(__iter__)
       23    0.000    0.000    0.000    0.000 queue.py:248(_qsize)
        1    0.000    0.000    0.000    0.000 string.py:159(Formatter)
        1    0.000    0.000    0.000    0.000 selectors.py:81(BaseSelector)
        1    0.000    0.000    0.000    0.000 gb2312prober.py:1(<module>)
        1    0.000    0.000    0.000    0.000 euckrprober.py:1(<module>)
        4    0.000    0.000    0.000    0.000 message.py:564(get_content_type)
        1    0.000    0.000    0.000    0.000 threading.py:986(_set_tstate_lock)
       21    0.000    0.000    0.000    0.000 feedparser.py:128(__next__)
        1    0.000    0.000    0.000    0.000 models.py:484(prepare_headers)
        1    0.000    0.000    0.000    0.000 models.py:641(Response)
        2    0.000    0.000    0.000    0.000 ssl.py:728(verify_mode)
        2    0.000    0.000    0.000    0.000 __init__.py:902(createLock)
        1    0.000    0.000    0.000    0.000 client.py:248(__init__)
       32    0.000    0.000    0.000    0.000 enum.py:1049(<lambda>)
        1    0.000    0.000    0.000    0.000 cp949prober.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _html5lib.py:1(<module>)
        1    0.000    0.000    0.000    0.000 encoder.py:73(JSONEncoder)
        1    0.000    0.000    0.000    0.000 ipaddress.py:383(_IPAddressBase)
        1    0.000    0.000    0.000    0.000 typing.py:1194(__getitem__)
        2    0.000    0.000    0.000    0.000 cookiejar.py:1604(make_cookies)
        2    0.000    0.000    0.000    0.000 _weakrefset.py:37(__init__)
       25    0.000    0.000    0.000    0.000 structures.py:58(<genexpr>)
        1    0.000    0.000    0.000    0.000 sessions.py:357(Session)
        4    0.000    0.000    0.000    0.000 functools.py:844(register)
        1    0.000    0.000    0.000    0.000 utils.py:764(should_bypass_proxies)
        6    0.000    0.000    0.000    0.000 cookiejar.py:1227(vals_sorted_by_key)
       18    0.000    0.000    0.000    0.000 message.py:479(set_raw)
       17    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
        2    0.000    0.000    0.000    0.000 {method 'readlines' of '_io._IOBase' objects}
        1    0.000    0.000    0.000    0.000 utils.py:1016(get_auth_from_url)
        1    0.000    0.000    0.000    0.000 request.py:1694(URLopener)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1872(IPv6Address)
       11    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1163(__init__)
        1    0.000    0.000    0.000    0.000 retry.py:39(Retry)
       16    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
        1    0.000    0.000    0.000    0.000 queue.py:34(__init__)
        5    0.000    0.000    0.000    0.000 {method 'settimeout' of '_socket.socket' objects}
        1    0.000    0.000    0.098    0.098 _htmlparser.py:372(feed)
        1    0.000    0.000    0.000    0.000 intranges.py:1(<module>)
        1    0.000    0.000    0.000    0.000 universaldetector.py:51(UniversalDetector)
        4    0.000    0.000    0.000    0.000 timeout.py:113(__init__)
        1    0.000    0.000    0.042    0.042 ssl.py:507(wrap_socket)
       27    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
        1    0.000    0.000    0.000    0.000 cookiejar.py:875(DefaultCookiePolicy)
       24    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 models.py:352(prepare)
        1    0.000    0.000    0.000    0.000 connection.py:491(HTTPSConnection)
        2    0.000    0.000    0.000    0.000 __init__.py:1724(isEnabledFor)
       62    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_tolower}
       35    0.000    0.000    0.000    0.000 {built-in method _operator.index}
        2    0.000    0.000    0.000    0.000 cookiejar.py:1685(extract_cookies)
        1    0.000    0.000    0.000    0.000 connection.py:508(__init__)
        1    0.000    0.000    0.000    0.000 traceback.py:335(StackSummary)
        1    0.000    0.000    0.000    0.000 _lxml.py:41(LXMLTreeBuilderForXML)
       25    0.000    0.000    0.000    0.000 ipaddress.py:415(_check_int_address)
       25    0.000    0.000    0.000    0.000 utils.py:51(_has_surrogates)
        4    0.000    0.000    0.000    0.000 functools.py:946(__init__)
        1    0.000    0.000    0.000    0.000 abc.py:422(TraversableResources)
        1    0.000    0.000    0.000    0.000 __init__.py:383(HTMLTreeBuilder)
        1    0.000    0.000    0.000    0.000 poolmanager.py:230(_new_pool)
        2    0.000    0.000    0.000    0.000 utils.py:836(select_proxy)
        4    0.000    0.000    0.000    0.000 warnings.py:165(simplefilter)
        1    0.000    0.000    0.000    0.000 {method 'close' of 'select.epoll' objects}
        3    0.000    0.000    0.607    0.202 models.py:887(content)
        1    0.000    0.000    0.000    0.000 wait.py:1(<module>)
       10    0.000    0.000    0.000    0.000 __future__.py:83(__init__)
        1    0.000    0.000    0.000    0.000 structures.py:1(<module>)
        1    0.000    0.000    0.000    0.000 readers.py:15(resource_path)
        1    0.000    0.000    0.000    0.000 client.py:954(close)
        1    0.000    0.000    0.000    0.000 header.py:541(_Accumulator)
        1    0.000    0.000    0.000    0.000 typing.py:1188(copy_with)
        1    0.000    0.000    0.001    0.001 weakref.py:586(__call__)
        6    0.000    0.000    0.000    0.000 functools.py:65(wraps)
        1    0.000    0.000    0.000    0.000 {built-in method _abc.get_cache_token}
        3    0.000    0.000    0.000    0.000 cookies.py:35(__init__)
        2    0.000    0.000    0.000    0.000 adapters.py:173(init_poolmanager)
        6    0.000    0.000    0.000    0.000 typing.py:2328(_namedtuple_mro_entries)
        1    0.000    0.000    0.000    0.000 _htmlparser.py:298(__init__)
        1    0.000    0.000    0.000    0.000 structures.py:86(__init__)
        1    0.000    0.000    0.000    0.000 charsetprober.py:35(CharSetProber)
        1    0.000    0.000    0.000    0.000 _policybase.py:112(Policy)
        2    0.000    0.000    0.000    0.000 cookies.py:124(extract_cookies_to_jar)
        1    0.000    0.000    0.000    0.000 proxy.py:1(<module>)
        3    0.000    0.000    0.000    0.000 url.py:100(__new__)
        1    0.000    0.000    0.000    0.000 mimetypes.py:64(MimeTypes)
        1    0.000    0.000    0.000    0.000 socket.py:679(__init__)
        1    0.000    0.000    0.000    0.000 typing.py:1208(__getitem_inner__)
        1    0.000    0.000    0.000    0.000 weakref.py:569(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method _warnings.warn}
        2    0.000    0.000    0.000    0.000 adapters.py:360(close)
        1    0.000    0.000    0.000    0.000 ssl.py:159(TLSVersion)
        1    0.000    0.000    0.660    0.660 client.py:1331(getresponse)
        1    0.000    0.000    0.000    0.000 _policybase.py:18(_PolicyBase)
        2    0.000    0.000    0.000    0.000 contextlib.py:102(__init__)
        1    0.000    0.000    0.000    0.000 socket.py:662(SocketIO)
       24    0.000    0.000    0.000    0.000 _policybase.py:311(header_fetch_parse)
        3    0.000    0.000    0.000    0.000 typing.py:964(__mro_entries__)
        1    0.000    0.000    0.000    0.000 {method 'append' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 sessions.py:751(merge_environment_settings)
        1    0.000    0.000    0.000    0.000 connection.py:93(_set_socket_options)
       32    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
        1    0.000    0.000    0.000    0.000 queue.py:28(Queue)
        1    0.000    0.000    0.000    0.000 __init__.py:1296(__init__)
        2    0.000    0.000    0.000    0.000 __init__.py:247(_register_at_fork_reinit_lock)
       15    0.000    0.000    0.000    0.000 ssl.py:996(_sslcopydoc)
        1    0.000    0.000    0.000    0.000 client.py:968(send)
        1    0.000    0.000    0.000    0.000 header.py:179(Header)
       24    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 zipfile.py:778(ZipExtFile)
        4    0.000    0.000    0.000    0.000 connection.py:168(host)
        1    0.000    0.000    0.000    0.000 mbcharsetprober.py:1(<module>)
       11    0.000    0.000    0.000    0.000 queue.py:254(_get)
        7    0.000    0.000    0.000    0.000 typing.py:2248(<listcomp>)
        2    0.000    0.000    0.000    0.000 weakref.py:496(popitem)
        1    0.000    0.000    0.001    0.001 _markupbase.py:1(<module>)
        1    0.000    0.000    0.000    0.000 hebrewprober.py:1(<module>)
        2    0.000    0.000    0.000    0.000 hashlib.py:82(__get_builtin_constructor)
        1    0.000    0.000    0.000    0.000 connectionpool.py:983(__init__)
        1    0.000    0.000    0.000    0.000 calendar.py:54(<listcomp>)
       16    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:795(is_package)
        4    0.000    0.000    0.000    0.000 url.py:326(<listcomp>)
        1    0.000    0.000    0.000    0.000 connectionpool.py:259(_get_conn)
        1    0.000    0.000    0.000    0.000 parser.py:59(parsestr)
       24    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
        1    0.000    0.000    0.000    0.000 ssl.py:224(_TLSMessageType)
        2    0.000    0.000    0.000    0.000 weakref.py:368(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:496(DetectsXMLParsedAsHTML)
        1    0.000    0.000    0.000    0.000 models.py:225(CharsetMatches)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1266(IPv4Address)
        1    0.000    0.000    0.000    0.000 response.py:40(assert_header_parsing)
        1    0.000    0.000    0.162    0.162 connectionpool.py:1088(_validate_conn)
        1    0.000    0.000    0.000    0.000 selectors.py:443(EpollSelector)
        7    0.000    0.000    0.000    0.000 typing.py:722(__init__)
        5    0.000    0.000    0.000    0.000 {method 'fullmatch' of 're.Pattern' objects}
        1    0.000    0.000    0.000    0.000 models.py:314(PreparedRequest)
        1    0.000    0.000    0.000    0.000 css_match.py:433(_Match)
        8    0.000    0.000    0.000    0.000 utils.py:1043(_validate_header_part)
        1    0.000    0.000    0.000    0.000 _compression.py:1(<module>)
        5    0.000    0.000    0.000    0.000 connection.py:354(<genexpr>)
        1    0.000    0.000    0.000    0.000 connectionpool.py:68(ConnectionPool)
        1    0.000    0.000    0.001    0.001 netrc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 error.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _collections.py:65(RecentlyUsedContainer)
        1    0.000    0.000    0.000    0.000 message.py:459(<listcomp>)
       16    0.000    0.000    0.000    0.000 sre_parse.py:163(__delitem__)
        2    0.000    0.000    0.000    0.000 {method 'pop' of 'collections.OrderedDict' objects}
        5    0.000    0.000    0.000    0.000 {built-in method _struct.calcsize}
        1    0.000    0.000    0.000    0.000 resources.py:135(_path_from_resource_path)
        1    0.000    0.000    0.000    0.000 charsetprober.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:1390(_fixupChildren)
        1    0.000    0.000    0.000    0.000 socket.py:768(close)
        4    0.000    0.000    0.000    0.000 _collections_abc.py:840(items)
        2    0.000    0.000    0.000    0.000 _collections_abc.py:983(clear)
        1    0.000    0.000    0.000    0.000 sessions.py:796(close)
        1    0.000    0.000    0.000    0.000 zipfile.py:2257(Path)
        1    0.000    0.000    0.000    0.000 tempfile.py:944(TemporaryDirectory)
        1    0.000    0.000    0.000    0.000 _collections.py:242(__init__)
        1    0.000    0.000    0.000    0.000 feedparser.py:45(BufferedSubFile)
        1    0.000    0.000    0.000    0.000 models.py:84(RequestEncodingMixin)
        9    0.000    0.000    0.000    0.000 css_types.py:332(pickle_register)
        1    0.000    0.000    0.000    0.000 models.py:296(CliDetectionResult)
        1    0.000    0.000    0.000    0.000 ipaddress.py:2087(IPv6Interface)
        1    0.000    0.000    0.000    0.000 gzip.py:121(GzipFile)
        4    0.000    0.000    0.000    0.000 formatter.py:151(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:111(TreeBuilder)
        1    0.000    0.000    0.000    0.000 connection.py:133(__init__)
        1    0.000    0.000    0.000    0.000 poolmanager.py:331(connection_from_pool_key)
        1    0.000    0.000    0.000    0.000 connectionpool.py:121(HTTPConnectionPool)
        1    0.000    0.000    0.000    0.000 traceback.py:457(TracebackException)
        1    0.000    0.000    0.000    0.000 weakref.py:290(update)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1079(get_resource_reader)
        1    0.000    0.000    0.000    0.000 parser.py:255(parse_html_declaration)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1125(_BaseV4)
        1    0.000    0.000    0.000    0.000 response.py:140(flush)
        3    0.000    0.000    0.000    0.000 pathlib.py:239(splitroot)
        2    0.000    0.000    0.000    0.000 pathlib.py:621(__str__)
        6    0.000    0.000    0.000    0.000 cookiejar.py:1231(deepvalues)
        1    0.000    0.000    0.002    0.002 ssl.py:488(__new__)
        2    0.000    0.000    0.000    0.000 contextlib.py:139(__exit__)
        1    0.000    0.000    0.000    0.000 connection.py:285(putrequest)
        2    0.000    0.000    0.000    0.000 functools.py:191(<setcomp>)
        2    0.000    0.000    0.000    0.000 {method 'deleter' of 'property' objects}
        3    0.000    0.000    0.000    0.000 {built-in method posix.register_at_fork}
        1    0.000    0.000    0.000    0.000 models.py:106(_encode_params)
        1    0.000    0.000    0.000    0.000 element.py:1605(__getattr__)
        1    0.000    0.000    0.000    0.000 random.py:219(__init_subclass__)
        1    0.000    0.000    0.000    0.000 calendar.py:150(Calendar)
        1    0.000    0.000    0.000    0.000 socket.py:504(detach)
        1    0.000    0.000    0.000    0.000 __init__.py:58(check_compatibility)
        1    0.000    0.000    0.000    0.000 readers.py:12(__init__)
        2    0.000    0.000    0.000    0.000 pathlib.py:957(__new__)
       30    0.000    0.000    0.000    0.000 __init__.py:579(__missing__)
        2    0.000    0.000    0.000    0.000 codecs.py:94(__new__)
        1    0.000    0.000    0.000    0.000 adapters.py:331(get_connection)
        1    0.000    0.000    0.000    0.000 decoder.py:254(JSONDecoder)
        2    0.000    0.000    0.000    0.000 parse.py:516(urlunsplit)
        9    0.000    0.000    0.000    0.000 copyreg.py:12(pickle)
        1    0.000    0.000    0.000    0.000 cookies.py:176(RequestsCookieJar)
        3    0.000    0.000    0.000    0.000 __init__.py:1636(addHandler)
        6    0.000    0.000    0.000    0.000 sre_parse.py:289(seek)
        1    0.000    0.000    0.000    0.000 {method 'getpeername' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 _htmlparser.py:46(__init__)
        1    0.000    0.000    0.000    0.000 adapters.py:237(cert_verify)
        1    0.000    0.000    0.000    0.000 pathlib.py:128(<setcomp>)
        1    0.000    0.000    0.000    0.000 url.py:80(Url)
        3    0.000    0.000    0.000    0.000 datetime.py:2205(_create)
        1    0.000    0.000    0.000    0.000 client.py:429(flush)
        5    0.000    0.000    0.000    0.000 _collections_abc.py:828(__contains__)
        1    0.000    0.000    0.000    0.000 css_parser.py:348(_Selector)
        1    0.000    0.000    0.000    0.000 request.py:189(body_to_chunks)
        1    0.000    0.000    0.000    0.000 ssl_.py:474(is_ipaddress)
        2    0.000    0.000    0.000    0.000 datetime.py:634(__neg__)
        1    0.000    0.000    0.000    0.000 threading.py:545(__init__)
        1    0.000    0.000    0.000    0.000 parser.py:62(HTMLParser)
        1    0.000    0.000    0.000    0.000 element.py:933(NavigableString)
        1    0.000    0.000    0.000    0.000 cookies.py:460(BaseCookie)
        1    0.000    0.000    0.000    0.000 sbcharsetprober.py:45(SingleByteCharSetProber)
        1    0.000    0.000    0.000    0.000 _compression.py:33(DecompressReader)
        1    0.000    0.000    0.000    0.000 codingstatemachine.py:1(<module>)
        1    0.000    0.000    0.042    0.042 ssl_.py:498(_ssl_wrap_socket_impl)
       11    0.000    0.000    0.000    0.000 queue.py:251(_put)
        1    0.000    0.000    0.000    0.000 response.py:599(release_conn)
        1    0.000    0.000    0.000    0.000 header.py:413(_ValueFormatter)
        1    0.000    0.000    0.000    0.000 charset.py:167(Charset)
        1    0.000    0.000    0.000    0.000 formatter.py:3(Formatter)
        1    0.000    0.000    0.000    0.000 parser.py:95(reset)
        1    0.000    0.000    0.000    0.000 adapters.py:100(HTTPAdapter)
        1    0.000    0.000    0.000    0.000 css_match.py:1424(SoupSieve)
        2    0.000    0.000    0.000    0.000 parse.py:505(urlunparse)
        4    0.000    0.000    0.000    0.000 message.py:29(_splitparam)
        1    0.000    0.000    0.000    0.000 threading.py:224(Condition)
        6    0.000    0.000    0.000    0.000 typing.py:380(__repr__)
        1    0.000    0.000    0.000    0.000 __future__.py:81(_Feature)
        1    0.000    0.000    0.000    0.000 models.py:258(__init__)
        2    0.000    0.000    0.000    0.000 typing.py:1154(__subclasscheck__)
        1    0.000    0.000    0.000    0.000 abc.py:166(InspectLoader)
        1    0.000    0.000    0.000    0.000 cookies.py:140(get_cookie_header)
        2    0.000    0.000    0.000    0.000 pathlib.py:589(_from_parts)
        1    0.000    0.000    0.000    0.000 timeout.py:14(_TYPE_DEFAULT)
        9    0.000    0.000    0.000    0.000 retry.py:238(<genexpr>)
        2    0.000    0.000    0.000    0.000 ssl_.py:177(resolve_cert_reqs)
       10    0.000    0.000    0.000    0.000 _policybase.py:104(<genexpr>)
        4    0.000    0.000    0.000    0.000 genericpath.py:16(exists)
        1    0.000    0.000    0.000    0.000 models.py:495(prepare_body)
        1    0.000    0.000    0.086    0.086 css.py:1(<module>)
        5    0.000    0.000    0.000    0.000 datetime.py:51(_days_in_month)
        1    0.000    0.000    0.000    0.000 _parseaddr.py:211(AddrlistClass)
        1    0.000    0.000    0.000    0.000 string.py:57(Template)
        2    0.000    0.000    0.000    0.000 socket.py:498(close)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_512}
        1    0.000    0.000    0.000    0.000 idna.py:298(getregentry)
        1    0.000    0.000    0.000    0.000 bz2.py:26(BZ2File)
        1    0.000    0.000    0.000    0.000 poolmanager.py:357(connection_from_url)
        1    0.000    0.000    0.000    0.000 ssl.py:614(options)
        1    0.000    0.000    0.000    0.000 exceptions.py:43(RequestError)
        1    0.000    0.000    0.000    0.000 __init__.py:139(__init__)
        1    0.000    0.000    0.000    0.000 parse.py:366(_fix_result_transcoding)
        1    0.000    0.000    0.000    0.000 client.py:1029(_send_output)
        1    0.000    0.000    0.000    0.000 posixpath.py:150(dirname)
        1    0.000    0.000    0.000    0.000 zipfile.py:320(ZipInfo)
        1    0.000    0.000    0.001    0.001 resources.py:107(path)
        1    0.000    0.000    0.000    0.000 request.py:1374(HTTPHandler)
        1    0.000    0.000    0.000    0.000 __init__.py:479(StringTemplateStyle)
        1    0.000    0.000    0.000    0.000 __meta__.py:39(Version)
        1    0.000    0.000    0.000    0.000 threading.py:800(_maintain_shutdown_locks)
        1    0.000    0.000    0.000    0.000 models.py:335(__init__)
        1    0.000    0.000    0.000    0.000 __meta__.py:82(__new__)
        1    0.000    0.000    0.000    0.000 __meta__.py:138(_get_canonical)
        1    0.000    0.000    0.000    0.000 request.py:2139(FancyURLopener)
        1    0.000    0.000    0.000    0.000 enums.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _collections.py:102(__setitem__)
       19    0.000    0.000    0.000    0.000 _collections.py:291(__iter__)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_224}
        1    0.000    0.000    0.000    0.000 utf_8.py:33(getregentry)
        3    0.000    0.000    0.000    0.000 _collections_abc.py:566(__subclasshook__)
        1    0.000    0.000    0.000    0.000 css.py:13(CSS)
        1    0.000    0.000    0.001    0.001 core.py:51(where)
        1    0.000    0.000    0.000    0.000 hebrewprober.py:128(HebrewProber)
        1    0.000    0.000    0.000    0.000 datetime.py:1183(IsoCalendarDate)
        1    0.000    0.000    0.000    0.000 __init__.py:2203(NullHandler)
        1    0.000    0.000    0.000    0.000 threading.py:568(set)
        1    0.000    0.000    0.000    0.000 {method 'getsockopt' of '_socket.socket' objects}
        2    0.000    0.000    0.000    0.000 _htmlparser.py:222(handle_entityref)
        3    0.000    0.000    0.000    0.000 element.py:27(_alias)
        1    0.000    0.000    0.000    0.000 css_match.py:332(Inputs)
        1    0.000    0.000    0.000    0.000 lzma.py:38(LZMAFile)
       10    0.000    0.000    0.000    0.000 connection.py:307(<genexpr>)
        1    0.000    0.000    0.000    0.000 poolmanager.py:277(connection_from_host)
       25    0.000    0.000    0.000    0.000 parse.py:111(_noop)
        1    0.000    0.000    0.000    0.000 calendar.py:412(HTMLCalendar)
        1    0.000    0.000    0.000    0.000 selectors.py:291(SelectSelector)
        7    0.000    0.000    0.000    0.000 financial.py:23(<genexpr>)
        3    0.000    0.000    0.000    0.000 {function HTTPResponse.close at 0x7f6037b50550}
        8    0.000    0.000    0.000    0.000 formatter.py:42(_default)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1383(IPv4Interface)
        3    0.000    0.000    0.000    0.000 timeout.py:130(resolve_default_timeout)
        1    0.000    0.000    0.000    0.000 _collections.py:95(__getitem__)
        1    0.000    0.000    0.000    0.000 queue.py:258(_PySimpleQueue)
        3    0.000    0.000    0.000    0.000 datetime.py:46(_days_before_year)
        1    0.000    0.000    0.000    0.000 calendar.py:52(_localized_month)
        1    0.000    0.000    0.000    0.000 ssl.py:618(options)
        1    0.000    0.000    0.000    0.000 selectors.py:342(_PollLikeSelector)
        1    0.000    0.000    0.000    0.000 errors.py:93(NonPrintableDefect)
        2    0.000    0.000    0.000    0.000 feedparser.py:178(_call_parse)
        6    0.000    0.000    0.000    0.000 typing.py:1554(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:702(BufferingFormatter)
        8    0.000    0.000    0.000    0.000 {method 'count' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 utils.py:898(default_headers)
        1    0.000    0.000    0.000    0.000 _common.py:55(resolve)
        1    0.000    0.000    0.000    0.000 poolmanager.py:306(connection_from_context)
        1    0.000    0.000    0.000    0.000 __init__.py:1057(StreamHandler)
        2    0.000    0.000    0.000    0.000 feedparser.py:122(pushlines)
       15    0.000    0.000    0.000    0.000 typing.py:2018(overload)
        1    0.000    0.000    0.000    0.000 typing.py:2291(NamedTuple)
        2    0.000    0.000    0.000    0.000 contextlib.py:130(__enter__)
        1    0.000    0.000    0.000    0.000 _lxml.py:37(_invert)
        1    0.000    0.000    0.098    0.098 __init__.py:471(_feed)
        1    0.000    0.000    0.000    0.000 poolmanager.py:163(PoolManager)
        1    0.000    0.000    0.000    0.000 latin1prober.py:96(Latin1Prober)
        1    0.000    0.000    0.000    0.000 response.py:412(_init_decoder)
        1    0.000    0.000    0.000    0.000 selectors.py:207(_BaseSelectorImpl)
        2    0.000    0.000    0.000    0.000 contextlib.py:279(helper)
        1    0.000    0.000    0.000    0.000 _htmlparser.py:250(handle_decl)
        1    0.000    0.000    0.000    0.000 readers.py:49(MultiplexedPath)
        1    0.000    0.000    0.000    0.000 utils.py:513(_parse_content_type_header)
        1    0.000    0.000    0.000    0.000 pathlib.py:231(_PosixFlavour)
        6    0.000    0.000    0.000    0.000 cookiejar.py:1758(__iter__)
        1    0.000    0.000    0.000    0.000 ipaddress.py:563(_BaseAddress)
        1    0.000    0.000    0.000    0.000 poolmanager.py:57(PoolKey)
        1    0.000    0.000    0.000    0.000 ssl.py:628(hostname_checks_common_name)
        1    0.000    0.000    0.000    0.000 __init__.py:1140(FileHandler)
        4    0.000    0.000    0.000    0.000 __init__.py:1261(append)
        1    0.000    0.000    0.000    0.000 __init__.py:1778(RootLogger)
        1    0.000    0.000    0.000    0.000 re.py:222(split)
        1    0.000    0.000    0.000    0.000 enum.py:58(_make_class_unpicklable)
        2    0.000    0.000    0.000    0.000 cookies.py:542(merge_cookies)
        1    0.000    0.000    0.000    0.000 structures.py:13(CaseInsensitiveDict)
        1    0.000    0.000    0.000    0.000 css_types.py:32(Immutable)
        2    0.000    0.000    0.000    0.000 poolmanager.py:268(clear)
        1    0.000    0.000    0.000    0.000 encoder.py:104(__init__)
        1    0.000    0.000    0.000    0.000 parse.py:900(quote_from_bytes)
        1    0.000    0.000    0.000    0.000 adapters.py:370(request_url)
        4    0.000    0.000    0.000    0.000 utils.py:1032(check_header_validity)
        1    0.000    0.000    0.000    0.000 zipfile.py:2173(CompleteDirs)
        1    0.000    0.000    0.000    0.000 response.py:953(closed)
        1    0.000    0.000    0.000    0.000 message.py:213(get_payload)
        1    0.000    0.000    0.000    0.000 ssl.py:1228(send)
        2    0.000    0.000    0.000    0.000 __init__.py:419(__init__)
        1    0.000    0.000    0.000    0.000 dammit.py:317(EncodingDetector)
        1    0.000    0.000    0.000    0.000 cookies.py:23(MockRequest)
        1    0.000    0.000    0.001    0.001 request.py:939(AbstractBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 error.py:35(HTTPError)
        2    0.000    0.000    0.000    0.000 ssl.py:736(verify_mode)
        6    0.000    0.000    0.000    0.000 {method 'rsplit' of 'str' objects}
        3    0.000    0.000    0.000    0.000 hooks.py:15(default_hooks)
        1    0.000    0.000    0.012    0.012 certs.py:1(<module>)
        1    0.000    0.000    0.000    0.000 connectionpool.py:82(__init__)
        1    0.000    0.000    0.000    0.000 response.py:207(_get_decoder)
        2    0.000    0.000    0.000    0.000 __init__.py:1455(debug)
        6    0.000    0.000    0.000    0.000 client.py:1008(_output)
        4    0.000    0.000    0.000    0.000 functools.py:841(_is_valid_dispatch_type)
        2    0.000    0.000    0.000    0.000 {built-in method _codecs.lookup}
        1    0.000    0.000    0.000    0.000 {method 'split' of 're.Pattern' objects}
        2    0.000    0.000    0.000    0.000 sessions.py:801(mount)
        1    0.000    0.000    0.000    0.000 models.py:611(prepare_cookies)
        1    0.000    0.000    0.000    0.000 fields.py:153(RequestField)
        1    0.000    0.000    0.000    0.000 parse.py:139(_ResultMixinStr)
        1    0.000    0.000    0.000    0.000 ssl.py:452(_ASN1Object)
